시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료내용,수강료공개여부,기숙사학원여부,도로명우편번호,도로명주소,도로명상세주소,수정일
B10,서울특별시교육청,강서구,학원,1000034211,천년의미소미술학원,19990317,19990317,개원,,,140,200,예능(대),예능(중),,미술,,Y,N,157010,서울특별시 강서구 강서로 186,/ 3층 일부 (화곡동/동방약국),20230226
B10,서울특별시교육청,강서구,학원,3000017301,청담에이프릴어학원,20130522,20130522,개원,,,78,218,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,157930,서울특별시 강서구 공항대로 345,/ 3층 (등촌동),20230226
B10,서울특별시교육청,강서구,학원,1000032837,청록보습학원,19920221,19920221,개원,,,140,78,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,157836,서울특별시 강서구 등촌로39가길 42,/ 2층 (등촌동/ 두보하이츠연립주택),20230226
B10,서울특별시교육청,강서구,학원,2876,청산학원,20030813,20030813,개원,20150925,20151008,1205,290,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07714,서울특별시 강서구 강서로 183,/ 대사빌딩 B동 1층일부/ 2층~5층(화곡동/대사AllPass학원) (화곡동),20230226
B10,서울특별시교육청,강서구,학원,29424,청암미술학원,20100728,20100728,개원,,,94,57,예능(대),예능(중),음악/,음악,,Y,N,157836,서울특별시 강서구 등촌로39길 17-7,2층 (등촌동),20230226
B10,서울특별시교육청,강서구,학원,6715,최강보습학원,20041022,20041022,개원,,,180,70,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07639,서울특별시 강서구 강서로45길 28,/ 3층 일부 (내발산동),20230226
B10,서울특별시교육청,강서구,학원,3000012913,최강정예학원,20111226,20111226,개원,,,84,72,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157862,서울특별시 강서구 양천로 690,/ 호서빌딩 8층 (염창동/호서빌딩),20230226
B10,서울특별시교육청,강서구,학원,18965,최강학원,20071203,20071203,개원,,,300,40,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157280,서울특별시 강서구 우장산로 24,우진빌딩 3층(내발산동),20230226
B10,서울특별시교육청,강서구,학원,18655,최강해법보습학원,20071105,20071105,개원,,,36,26,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157884,서울특별시 강서구 가로공원로76길 73,3층일부 (화곡동),20230226
B10,서울특별시교육청,강서구,학원,3000039464,최지원논술국어학원,20210723,20210723,개원,,,110,26,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,07537,서울특별시 강서구 양천로73길 90,/ 2층 일부 (염창동/ 두원빌딩),20230226
B10,서울특별시교육청,강서구,학원,16606,최효진무용학원,20070319,20070319,개원,,,50,40,예능(대),예능(중),무용/,무용,,N,,157010,서울특별시 강서구 강서로 242,/ 강서힐스테이트상가 4층4호/4층5호 (화곡동),20230226
B10,서울특별시교육청,강서구,학원,9440,추상미술학원,20040602,20040602,개원,,,30,57,예능(대),예능(중),미술/,미술,,Y,N,07563,서울특별시 강서구 공항대로59길 42,/ 3층 (등촌동),20230226
B10,서울특별시교육청,강서구,학원,1000033140,카이스트보습학원,19941008,19941008,개원,,,65,152,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157904,서울특별시 강서구 곰달래로 195,/ 2층 (화곡동/ 풍한빌딩),20230226
B10,서울특별시교육청,강서구,학원,27710,칸타빌레뮤직음악학원,20100302,20100302,개원,,,310,67,예능(대),예능(중),음악/,음악,,Y,N,157904,서울특별시 강서구 곰달래로 182-1,/ 2층/ 3층 (화곡동/ 정화학원),20230226
B10,서울특별시교육청,강서구,학원,3000040400,캉가잉글리쉬학원,20211217,20211217,개원,,,120,72,입시.검정 및 보습,보통교과,,보습,,Y,N,07807,서울특별시 강서구 마곡중앙1로 26,/ 204호/205호 (마곡동/ 엠리체),20230226
B10,서울특별시교육청,강서구,학원,3000033311,캘리잉글리시영어학원,20181228,20181228,개원,,,30,40,입시.검정 및 보습,보통교과,,보습,,Y,N,07586,서울특별시 강서구 강서로62길 98,/ 201호일부 (등촌동),20230226
B10,서울특별시교육청,강서구,학원,3000018549,커피인바리스타학원,20131112,20131112,개원,,,132,52,직업기술,산업응용기술,,식음료품(바리스타/소믈리에),,Y,N,157925,서울특별시 강서구 강서로 155,/ 3층일부 (화곡동/등대빌딩),20230226
B10,서울특별시교육청,강서구,학원,3000017771,컴퍼스수학학원,20130722,20130722,개원,,,100,82,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07652,서울특별시 강서구 우장산로 9,/ 3층 (내발산동/ 서광빌딩),20230226
B10,서울특별시교육청,강서구,학원,3000041454,케이아트아카데미실용음악학원,20220516,20220516,개원,,,111,53,종합(대),,실용음악(성악)/댄스/,,,Y,N,07591,서울특별시 강서구 강서로54길 102,/ 2층 (등촌동/ 세범빌딩),20230319
B10,서울특별시교육청,강서구,학원,3188,케이투학원,20031023,20031023,개원,,,88,92,입시.검정 및 보습,보통교과,보습/,보습,,N,,157806,서울특별시 강서구 허준로 16-12,/ 501호일부 (가양동/동남빌딩),20230226
B10,서울특별시교육청,강서구,학원,3000013617,켈스영어수학학원,20120308,20120308,개원,,,200,82,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157867,서울특별시 강서구 까치산로10길 73,/ 3/4층 (화곡동/성진빌딩),20230226
B10,서울특별시교육청,강서구,학원,3000039129,코딩클래스학원,20210602,20210602,개원,,,224,44,기타(대),기타(중),컴퓨터(소)/,컴퓨터(소),,Y,N,07635,서울특별시 강서구 수명로 82,/ 403호 (내발산동/ 발산로얄타워),20230226
B10,서울특별시교육청,강서구,학원,3000022921,코리아발레아카데미학원,20150408,20150408,개원,,,50,77,예능(대),예능(중),무용/,무용,,Y,N,157881,서울특별시 강서구 강서로 43-17,/ 502호 (화곡동/ 오거닉스타워),20230226
B10,서울특별시교육청,강서구,학원,3000027267,코스모스영어학원,20161017,20161017,개원,,,36,48,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07599,서울특별시 강서구 방화대로 294,/ 마곡더블유타워 802호 (마곡동),20230226
B10,서울특별시교육청,강서구,학원,3000030807,크레아티브쿤스트교육학원,20180109,20180109,개원,,,170,40,기타(대),기타(중),기타(소)/,기타(소),,Y,N,07517,서울특별시 강서구 방화대로45길 32,/ 4층 (방화동/ 방화동 동부센트레빌),20230226
B10,서울특별시교육청,강서구,학원,3000028586,크로스수학학원,20170315,20170315,개원,,,72,28,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,07757,서울특별시 강서구 강서로16길 20,/ 3층 (화곡동),20230226
B10,서울특별시교육청,강서구,학원,3000018823,큰나무들의숲학원,20131211,20131211,개원,,,16,28,기타(대),기타(중),기타(소)/,기타(소),,Y,N,07590,서울특별시 강서구 공항대로 335,/ 5층 (등촌동),20230226
B10,서울특별시교육청,강서구,학원,19434,클라라음악학원,20080123,20080123,개원,,,68,30,예능(대),예능(중),음악/,음악,,Y,N,07635,서울특별시 강서구 강서로47길 165,/ 신원메디칼프라자 802호 (내발산동),20230226
B10,서울특별시교육청,강서구,학원,3000043504,클러스트벤처스원격평생교육직업학원,20230313,20230313,개원,,,300,50,인문사회(대),인문사회(중),,경영,,Y,N,07802,서울특별시 강서구 마곡중앙6로 42,/ 306호 (마곡동/ 마곡사이언스타),20230319
B10,서울특별시교육청,강서구,학원,3000040429,키스톤수학학원,20211221,20211221,개원,,,60,60,입시.검정 및 보습,보통교과,,보습,,Y,N,07586,서울특별시 강서구 공항대로41길 65,/ 4층 406호 (등촌동/ 그랜드종합상가),20230226
B10,서울특별시교육청,강서구,학원,3000017290,키즈스피치마루지웅변학원,20130515,20130515,개원,,,24,55,기타(대),기타(중),웅변/,웅변,,Y,N,157791,서울특별시 강서구 강서로 348,/ 우장산힐스테이트상가 1동 310/311호 (내발산동/우장산힐스테이트),20230226
B10,서울특별시교육청,강서구,학원,23451,키즈아카데미어학원,20090310,20090310,개원,,,30,70,국제화,외국어,,실용외국어(유아/초·중·고),,Y,N,157280,서울특별시 강서구 강서로47길 126,/ (4층) (내발산동/예일유치원),20230226
B10,서울특별시교육청,강서구,학원,3000016208,킹스턴잉글리쉬스쿨영어전문학원,20130122,20130122,개원,,,60,68,입시.검정 및 보습,보통교과,,보습,,Y,N,07750,서울특별시 강서구 곰달래로 177,/ 2층 (화곡동),20230226
B10,서울특별시교육청,강서구,학원,8993,타키온학원,20050317,20050317,개원,,,27,56,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157835,서울특별시 강서구 강서로45길 42,2층 (내발산동),20230226
B10,서울특별시교육청,강서구,학원,3000031405,탑매쓰(TOPMATH)학원,20180319,20180319,개원,,,90,70,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,07599,서울특별시 강서구 방화대로 294,/ 907호일부 (마곡동/ 마곡더블유타워),20230226
B10,서울특별시교육청,강서구,학원,3000031599,탑브레인연합단과학원,20180416,20180416,개원,,,272,87,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,07632,서울특별시 강서구 강서로 315,/ 3층 (내발산동/ 상온빌딩),20230226
B10,서울특별시교육청,강서구,학원,17431,탑씨크리트학원,20070607,20070607,개원,,,120,60,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157861,서울특별시 강서구 양천로67길 15,외1필지2층일부 (염창동),20230226
B10,서울특별시교육청,강서구,학원,3000032854,탑애견미용학원,20181025,20181025,개원,,,25,25,직업기술,일반서비스,,애견미용,,Y,N,07773,서울특별시 강서구 곰달래로 107,/ 2층 (화곡동),20230226
B10,서울특별시교육청,강서구,학원,23207,탑컴퓨터전산회계학원,20100221,20090213,개원,,,585,88,종합(대),,전산회계/컴퓨터(정보처리/통신기기/인터넷/소프트웨어)/,,,Y,N,07680,서울특별시 강서구 강서로 282,/ 2층/ 3층 (내발산동),20230226
B10,서울특별시교육청,강서구,학원,3000039663,탑클래스수학학원,20210826,20210826,개원,,,88,75,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07705,서울특별시 강서구 강서로45길 29,/ 201-1호 일부/ 301호 일부  (화곡동),20230226
B10,서울특별시교육청,강서구,학원,3000028888,테일러영어학원,20170419,20170419,개원,,,57,59,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07599,서울특별시 강서구 방화대로 294,/ 마곡더블유타워 304호 (마곡동/ 마곡더블유타워),20230226
B10,서울특별시교육청,강서구,학원,3000041788,테일러학원,20220706,20220706,개원,,,104,72,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07599,서울특별시 강서구 방화대로 294,/ 308호 (마곡동/ 마곡더블유타워),20230226
B10,서울특별시교육청,강서구,학원,6700,템스터디독서실,20041019,20041019,개원,,,117,99,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,157862,서울특별시 강서구 양천로 686,2 3층 (염창동),20230226
B10,서울특별시교육청,강서구,학원,3000042335,토마스커피랩원격학원,20220927,20220927,개원,,,600,600,직업기술,산업응용기술,식음료품(바리스타/소믈리에)/,식음료품(바리스타/소믈리에),,Y,N,07557,서울특별시 강서구 양천로 738,/ 한강G트리타워 1201호 (염창동),20230226
B10,서울특별시교육청,강서구,학원,3000034017,토즈스터디센터마곡엠밸리독서실,20190325,20190325,개원,,,1185,79,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,07798,서울특별시 강서구 마곡서로 133,/ 마곡엠밸리7단지 713동 602호 일부/ 603호 (마곡동),20230226
B10,서울특별시교육청,강서구,학원,3000025404,토즈스터디센터방화독서실,20160216,20160215,개원,,,1105,85,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,07604,서울특별시 강서구 양천로 104,/ B빌딩 6층일부/ 7층일부 (방화동),20230226
B10,서울특별시교육청,강서구,학원,3000026108,토즈스터디센터염창독서실,20160518,20160518,개원,,,1100,100,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,07540,서울특별시 강서구 양천로 699,/ 4층 일부 (염창동),20230226
B10,서울특별시교육청,강서구,학원,3000035791,톡톡어학원,20191211,20191211,개원,,,84,137,국제화,국제,,어학(성인),,Y,N,07806,서울특별시 강서구 공항대로 220,/ 303호~305호 (마곡동/ 우성에스비타워Ⅱ),20230226
B10,서울특별시교육청,강서구,학원,3000037983,퇴근후미술원성인취미미술학원,20201203,20201203,개원,,,64,16,기예(대),기예(중),,미술,,Y,N,07756,서울특별시 강서구 강서로 58,/ 3층 (화곡동),20230226
B10,서울특별시교육청,강서구,학원,3000030159,투래빗댄스스튜디오(2RABBEATDANCESTUDIO)학원,20171030,20171030,개원,,,470,117,예능(대),예능(중),무용/,무용,,Y,N,07631,서울특별시 강서구 마곡중앙로 56,/ 마곡사이언스타워2 지상2층201호~206호 (마곡동),20230226
B10,서울특별시교육청,강서구,학원,3000039451,투베스트댄스스튜디오학원,20210721,20210721,개원,,,630,67,예능(대),예능(중),,무용,,Y,N,07635,서울특별시 강서구 수명로 78,/ 201호/202호 (내발산동/ 새롬프라자),20230226
B10,서울특별시교육청,강서구,학원,3000037076,툰스테이션미술학원,20200625,20200625,개원,,,120,30,예능(대),예능(중),미술/,미술,,Y,N,07805,서울특별시 강서구 공항대로 242,/ 열린M타워Ⅱ 505호 (마곡동),20230226
B10,서울특별시교육청,강서구,학원,3000011856,트라인영수학원,20110824,20110824,개원,,,70,92,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157833,서울특별시 강서구 강서로47가길 34,2층 (내발산동),20230226
B10,서울특별시교육청,강서구,학원,20043,트레져스영어학원,20080321,20080321,개원,,,80,46,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157930,서울특별시 강서구 공항대로41길 65,205호 (등촌동),20230226
B10,서울특별시교육청,강서구,학원,18383,튼튼영어마스터클럽강서등촌학원,20071001,20071001,개원,,,25,45,입시.검정 및 보습,보통교과,보습/,보습,,N,,157837,서울특별시 강서구 등촌로 147,유석빌딩4층 (등촌동),20230226
B10,서울특별시교육청,강서구,학원,6564,튼튼영어마스터클럽염창1학원,20041004,20041004,개원,,,840,92,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157863,서울특별시 강서구 양천로 646-31,2층 (염창동),20230226
